GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,R
Lineups,-202692-203110-203922-1626161-1629672-,A. Burks - D. Green - G. Robinson III - W. Cauley-Stein - E. Paschall,1610612744,GSW,7,3,4,0.429,76,96.3,95.4,105.9,108.3,-9.5,-12.9,0.768,2.39,20.6,0.184,0.655,0.436,0.118,0.454,0.502,98,97.29,81.08,152,0.48,703,951,12905,7182,145,7533,7899,8126,3268,1422,3406,6739,8196,8313,7482,7758,7544,11040,6720,-9.689333333
Lineups,-202694-202699-202704-203083-203484-,M. Morris - T. Harris - R. Jackson - A. Drummond - K. Caldwell-Pope,1610612765,DET,41,19,22,0.463,385,102.4,101.7,114.6,111.4,-12.3,-9.7,0.514,1.67,15.7,0.243,0.792,0.495,0.125,0.505,0.523,94.5,96.2,80.17,770,0.419,14,40,12988,6628,22,5222,8025,7395,5575,2497,5483,5680,4894,6789,7015,4978,6221,9335,7033,-9.7
Lineups,-1626196-1627751-1628966-1629640-1631103-,J. Richardson - J. Poeltl - K. Bates-Diop - K. Johnson - M. Branham,1610612759,SAS,4,0,4,0,54,106.1,105.9,117.5,114.8,-11.4,-8.9,0.54,1.5,16.9,0.278,0.813,0.529,0.153,0.539,0.564,101.6,102.89,85.74,118,0.443,1668,10028,15955,10028,250,7449,9778,9465,7795,3821,6946,6290,5937,5975,10694,7149,7975,9913,8900,-9.703333333
Lineups,-2440-201585-201954-202326-203463-,M. Barnes - K. Koufos - D. Collison - D. Cousins - B. McLemore,1610612758,SAC,10,5,5,0.5,91,97.7,101.2,126.3,124.9,-28.6,-23.7,0.647,2.44,19.1,0.172,0.792,0.453,0.106,0.491,0.512,91.8,90.65,75.54,170,0.381,533,597,12249,5237,156,5242,9178,8436,4271,1218,3716,6548,4892,7526,6491,6542,6551,11118,7588,-9.725
Lineups,-2749-202702-203123-203530-203914-,J. Nelson - K. Faried - K. Papanikolaou - J. Lauvergne - G. Harris,1610612743,DEN,5,0,5,0,63,80.1,83.1,117.5,117.5,-37.4,-34.4,0.568,1,14.9,0.29,0.702,0.476,0.202,0.438,0.446,96.6,94.91,79.09,124,0.294,1520,7962,11980,7962,260,7777,8847,9107,5243,3588,5702,4646,6345,6870,9763,6968,8022,9617,8519,-9.727333333
Lineups,-1628380-1629640-1630170-1631110-1641705-,Z. Collins - K. Johnson - D. Vassell - J. Sochan - V. Wembanyama,1610612759,SAS,11,3,8,0.273,88,93.7,93.8,112.9,110.8,-19.2,-17.1,0.779,1.51,19.4,0.292,0.756,0.516,0.182,0.478,0.511,103.8,104.76,87.3,192,0.418,316,1045,15743,8689,128,9425,8578,9721,4194,3999,5928,5915,6340,5956,11503,9044,8713,8126,8935,-9.824
Lineups,-200746-201942-1627749-1629022-1629640-,L. Aldridge - D. DeRozan - D. Murray - L. Walker IV - K. Johnson,1610612759,SAS,16,10,6,0.625,219,110.4,111.8,123.5,124.3,-13.1,-12.5,0.626,2.64,20,0.174,0.741,0.437,0.103,0.544,0.574,101.8,100.82,84.01,457,0.435,81,80,14594,5775,26,5608,9977,8627,5738,1516,4055,7114,7125,8891,7773,5918,6361,9782,7919,-9.878333333
Lineups,-201569-1629726-1630231-1630528-1630578-,E. Gordon - G. Mathews - K. Martin Jr. - J. Christopher - A. Sengun,1610612745,HOU,11,5,6,0.455,59,102.3,101.6,115.7,117.6,-13.4,-16,0.596,1.75,16.5,0.297,0.714,0.492,0.13,0.529,0.538,99.5,98.99,82.49,123,0.422,228,397,17121,8990,225,7474,10954,10471,7414,3492,7775,6125,8390,9244,10264,7073,8307,11973,9642,-9.8785
Lineups,-201579-203903-203944-1626148-1626156-,R. Hibbert - J. Clarkson - J. Randle - A. Brown - D. Russell,1610612747,LAL,9,3,6,0.333,52,103.9,101.8,114.1,112.5,-10.2,-10.7,0.525,1.4,14.8,0.245,0.82,0.524,0.138,0.478,0.539,96.8,98.41,82.01,109,0.436,692,1206,12211,6953,333,4806,8283,7377,5573,3032,5745,5715,4238,4569,7317,6371,5542,8311,6812,-9.881666667
Lineups,-201571-202696-203613-1626209-1628371-,D. Augustin - N. Vucevic - J. Simmons - M. Hezonja - J. Isaac,1610612753,ORL,6,2,4,0.333,85,96.6,94.4,118,116.7,-21.4,-22.3,0.54,1.1,15.2,0.143,0.659,0.423,0.174,0.507,0.553,97.2,98.92,82.44,178,0.415,1083,1804,12847,7371,161,7481,9018,8857,5994,3870,6278,7238,8363,8788,9671,5536,6076,9428,7672,-9.921333333
Lineups,-201156-203944-204028-1626156-1627742-,N. Young - J. Randle - T. Black - D. Russell - B. Ingram,1610612747,LAL,13,3,10,0.231,138,100.7,101.4,114.7,114.9,-14,-13.5,0.563,1.21,15.9,0.311,0.746,0.512,0.181,0.512,0.527,100.8,100.36,83.64,287,0.395,332,1207,12848,7775,80,5234,8384,7713,5218,3418,5376,4344,5891,4817,9164,4933,6140,7653,7405,-9.952666667
Lineups,-203145-203458-1627752-1629016-1629027-,K. Bazemore - A. Len - T. Prince - O. Spellman - T. Young,1610612737,ATL,13,4,9,0.308,62,85,87,110.2,110.8,-25.3,-23.8,0.571,0.72,14.5,0.271,0.671,0.471,0.267,0.491,0.514,114.8,113.16,94.3,146,0.337,255,740,14715,8437,248,8904,8855,9607,6280,6081,7106,5477,7775,8102,12799,7777,7595,5414,9249,-9.953
Lineups,-202684-203084-1627741-1628368-1630558-,T. Thompson - H. Barnes - B. Hield - D. Fox - D. Mitchell,1610612758,SAC,16,7,9,0.438,51,110.5,105.3,135.5,135.8,-25,-30.5,0.487,1,13.5,0.2,0.574,0.391,0.168,0.576,0.622,101.3,103.66,86.38,113,0.362,99,212,17307,9020,269,7260,13198,11775,9998,4735,9329,7956,11086,11810,12221,6043,5969,9493,10646,-9.964833333
Lineups,-201589-203914-203960-203999-1626144-,D. Arthur - G. Harris - J. Sampson - N. Jokic - E. Mudiay,1610612743,DEN,11,5,6,0.455,90,89.3,92.3,117.7,117.6,-28.4,-25.4,0.597,1.74,15.5,0.314,0.756,0.5,0.127,0.399,0.432,99.5,97.9,81.59,181,0.352,482,630,12211,6611,151,6863,8855,8481,4969,2392,5431,4373,5148,4831,7018,7784,8252,8499,7854,-9.966833333
Lineups,-2736-101150-203903-1626204-1627826-,L. Deng - L. Williams - J. Clarkson - L. Nance Jr. - I. Zubac,1610612747,LAL,5,2,3,0.4,57,93.7,93.1,114.4,114.8,-20.7,-21.8,0.463,0.83,11.8,0.237,0.745,0.473,0.177,0.449,0.521,108.3,108.41,90.34,130,0.352,1493,1868,11121,6768,288,7124,8383,8345,7149,5147,7225,5710,5892,7096,9133,7119,6250,4769,7890,-9.971666667
Lineups,-203995-1628970-1630208-1630544-1641706-,V. Micic - M. Bridges - N. Richards - T. Mann - B. Miller,1610612766,CHA,12,3,9,0.25,115,111.3,111.8,121.7,120.7,-10.4,-8.9,0.625,1.82,19.8,0.235,0.67,0.444,0.15,0.573,0.594,92.1,92.2,76.84,220,0.427,265,1045,15795,8704,81,6447,9993,8972,6774,3646,5828,7265,8003,9295,10296,5888,6604,13482,8788,-9.976666667
Lineups,-203903-1628374-1628381-1629659-1631117-,J. Clarkson - L. Markkanen - J. Collins - T. Horton-Tucker - W. Kessler,1610612762,UTA,8,2,6,0.25,84,103.1,101.7,125.2,123.8,-22.1,-22.1,0.7,1.75,19.6,0.315,0.789,0.533,0.162,0.519,0.528,97.8,99.01,82.51,173,0.396,606,1678,15552,8704,139,7342,10283,10072,5245,3696,5866,5661,5963,5614,10583,7021,8294,10999,9336,-10.00166667
Lineups,-202330-203486-1626162-1628372-1629023-,G. Hayward - M. Plumlee - K. Oubre Jr. - D. Smith Jr. - P. Washington,1610612766,CHA,8,3,5,0.375,87,94.6,94.1,111.2,112.5,-16.6,-18.4,0.727,2.09,18.8,0.23,0.727,0.463,0.124,0.469,0.489,101.6,101.27,84.39,185,0.398,518,1012,16299,9031,129,10005,9378,10337,4765,2158,6008,7520,7719,9367,9219,9670,10670,10896,9788,-10.03083333
Lineups,-2207-101127-201152-201572-201961-,J. Johnson - J. Jack - T. Young - B. Lopez - W. Ellington,1610612751,BKN,14,6,8,0.429,61,91.8,92.7,118.9,112.9,-27.1,-20.2,0.659,2.23,17,0.243,0.673,0.415,0.105,0.419,0.455,96.1,98.14,81.78,124,0.358,310,483,12494,6670,276,6802,8367,8138,4277,1317,4534,5726,6623,8188,6110,7296,7881,8420,7771,-10.04533333
Lineups,-1626145-1628398-1628963-1629673-1630166-,T. Jones - K. Kuzma - M. Bagley III - J. Poole - D. Avdija,1610612764,WAS,6,0,6,0,69,98,98.7,114.9,112.6,-16.8,-13.9,0.65,2.17,18.1,0.23,0.763,0.479,0.115,0.469,0.5,109.3,110.03,91.69,157,0.429,968,9055,15552,9055,181,9227,8880,9370,6557,2353,6671,7330,6282,8610,8672,9148,9913,5929,8679,-10.06066667
Lineups,-203110-203922-1626156-1626161-1629672-,D. Green - G. Robinson III - D. Russell - W. Cauley-Stein - E. Paschall,1610612744,GSW,7,1,6,0.143,60,89.6,89.2,102.8,104.6,-13.2,-15.4,0.683,1.12,16.6,0.177,0.768,0.489,0.192,0.474,0.516,105.4,104.76,87.3,130,0.431,703,3091,13468,8320,194,8021,7592,8299,4016,3836,6006,6814,5725,7290,9991,7466,7097,8157,7459,-10.07333333
Lineups,-203897-1626171-1627739-1628374-1628990-,Z. LaVine - B. Portis - K. Dunn - L. Markkanen - C. Hutchison,1610612741,CHI,6,1,5,0.167,57,97.9,100,116.3,117.4,-18.4,-17.4,0.568,1.56,14.8,0.351,0.75,0.508,0.136,0.443,0.474,103,101.43,84.52,118,0.371,1012,3297,14236,8800,282,6197,9678,9141,6429,3264,7043,3560,6166,5436,8949,8407,9130,10150,8852,-10.08966667
Lineups,-1626224-1628386-1629012-1629636-1630171-,C. Osman - J. Allen - C. Sexton - D. Garland - I. Okoro,1610612739,CLE,7,3,4,0.429,78,101.8,103.1,116.1,118.1,-14.2,-15,0.591,1.39,17.3,0.296,0.797,0.517,0.173,0.517,0.539,100.5,99.06,82.55,162,0.4,542,833,14165,7631,132,6393,9367,8832,6323,3773,5928,4887,5971,5457,10563,6298,7229,10585,8406,-10.109
Lineups,-201587-202694-202704-1627826-1629599-,N. Batum - M. Morris Sr. - R. Jackson - I. Zubac - A. Coffey,1610612746,LAC,18,7,11,0.389,221,106.5,106.4,120.2,119.9,-13.7,-13.5,0.6,2.08,17.7,0.222,0.767,0.488,0.116,0.507,0.542,97.9,98.04,81.7,450,0.442,67,212,17350,9216,32,7155,11132,10271,6993,2221,6588,7699,7190,9286,9582,7304,8216,12484,9245,-10.125
Lineups,-202339-203458-203933-1626164-1627737-,E. Bledsoe - A. Len - T. Warren - D. Booker - M. Chriss,1610612756,PHX,19,7,12,0.368,205,104.1,105.7,118.2,117.7,-14.2,-12,0.503,1.43,15.9,0.278,0.723,0.498,0.149,0.513,0.545,103.3,102.73,85.61,436,0.432,154,339,12923,6989,45,4948,8677,7594,5589,3034,5382,4819,6149,6778,8131,4919,5687,6756,6839,-10.14133333
Lineups,-203200-203897-1627853-1628374-1628976-,J. Holiday - Z. LaVine - R. Arcidiacono - L. Markkanen - W. Carter Jr.,1610612741,CHI,7,1,6,0.143,80,94.3,93.2,108.1,108.4,-13.9,-15.2,0.574,0.97,14.4,0.272,0.697,0.478,0.198,0.474,0.516,98.2,98.6,82.16,162,0.392,815,3297,14447,8830,168,8329,8598,8915,6274,5875,7117,5475,7578,7987,11025,7934,7492,11345,8570,-10.163
Lineups,-2199-200782-203458-203462-1626164-,T. Chandler - P. Tucker - A. Len - A. Goodwin - D. Booker,1610612756,PHX,9,2,7,0.222,73,82.6,82.6,104.4,104,-21.8,-21.4,0.674,1,15.7,0.25,0.75,0.5,0.208,0.435,0.47,98.2,98.4,82,149,0.36,692,1875,12379,7748,209,7805,7539,8212,3519,3588,5371,5120,5162,4831,9796,7044,7668,8314,7749,-10.20016667
Lineups,-201588-202684-203918-1626155-1626224-,G. Hill - T. Thompson - R. Hood - S. Dekker - C. Osman,1610612739,CLE,6,1,5,0.167,71,107.5,111.1,122.9,122.1,-15.4,-10.9,0.5,1.45,15.3,0.361,0.679,0.5,0.148,0.504,0.541,92.4,91.2,76,135,0.43,1012,3297,14236,8800,211,5265,10125,8597,6774,3660,6870,3501,7746,5473,9590,6049,6871,13313,7962,-10.2025
Lineups,-203953-1627745-1628989-1629027-1629631-,J. Parker - D. Jones - K. Huerter - T. Young - D. Hunter,1610612737,ATL,9,2,7,0.222,59,97,98.4,125.5,119.1,-28.6,-20.7,0.694,1.55,19.2,0.25,0.688,0.438,0.173,0.5,0.526,102.3,104.24,86.87,127,0.362,437,1596,13586,8181,197,7404,9032,8731,3959,3006,4376,5241,7148,8254,9635,5787,6915,8376,8392,-10.21516667
Lineups,-203471-1629726-1630231-1630528-1630578-,D. Schroder - G. Mathews - K. Martin Jr. - J. Christopher - A. Sengun,1610612745,HOU,8,3,5,0.375,51,93.6,93.6,110.8,112.5,-17.2,-18.9,0.55,1,14.6,0.339,0.68,0.495,0.2,0.459,0.49,104.7,103.91,86.59,110,0.377,464,956,16937,9225,272,9866,10225,10802,7882,4735,8497,4587,8969,9223,12750,9654,10487,9388,10384,-10.24333333
Lineups,-1626145-1628398-1629655-1630557-1641731-,T. Jones - K. Kuzma - D. Gafford - C. Kispert - B. Coulibaly,1610612764,WAS,23,5,18,0.217,79,101.7,101.8,118.1,115.9,-16.4,-14.2,0.658,2,21.1,0.205,0.6,0.411,0.146,0.533,0.547,104.3,105.3,87.75,171,0.432,55,511,15893,8905,151,7341,9269,9385,6521,2425,4573,7582,9592,10184,10229,6816,7824,7880,8649,-10.2675
Lineups,-203486-1626162-1626179-1629023-1630163-,M. Plumlee - K. Oubre Jr. - T. Rozier - P. Washington - L. Ball,1610612766,CHA,7,3,4,0.429,79,111.4,111.8,132.9,132.4,-21.6,-20.5,0.6,2.33,17.4,0.313,0.671,0.467,0.107,0.491,0.529,103.4,103.37,86.14,169,0.394,658,1012,15955,8839,151,6775,11838,10549,6808,1947,6780,5748,8461,9266,8602,9468,8900,9757,9818,-10.29966667
Lineups,-201569-1630224-1630231-1630578-1631095-,E. Gordon - J. Green - K. Martin Jr. - A. Sengun - J. Smith Jr.,1610612745,HOU,10,1,9,0.1,132,117.4,118.1,131.7,130.9,-14.4,-12.8,0.591,1.95,19.6,0.279,0.705,0.492,0.139,0.594,0.617,104,104.04,86.7,287,0.45,322,3451,16685,10023,72,5912,11773,9824,7231,3329,5709,6288,8154,8857,9969,5885,6420,9440,8759,-10.34816667
Lineups,-1629028-1630703-1631133-1631200-1641712-,D. Ayton - S. Henderson - J. Walker - K. Murray - R. Rupert,1610612757,POR,8,2,6,0.25,97,99.9,100.5,113.2,113.6,-13.3,-13.1,0.608,1.6,17.2,0.306,0.779,0.513,0.152,0.474,0.5,99,98.6,82.17,198,0.406,606,1678,15552,8704,114,7355,8959,9327,7008,3940,6968,5757,6069,6009,10337,9094,9911,11191,9116,-10.353
Lineups,-1717-101114-202083-203084-1627827-,D. Nowitzki - D. Williams - W. Matthews - H. Barnes - D. Finney-Smith,1610612742,DAL,6,2,4,0.333,48,80.8,79.6,123,125.7,-42.2,-46.1,0.606,1.33,16,0.038,0.729,0.37,0.146,0.452,0.468,104.4,103.97,86.64,103,0.259,1159,1868,11884,7019,369,8361,9447,9715,4612,3125,5334,7406,6037,9137,8075,7047,7934,6223,8850,-10.39883333
Lineups,-202694-202704-202720-203083-203484-,M. Morris - R. Jackson - J. Leuer - A. Drummond - K. Caldwell-Pope,1610612765,DET,34,16,18,0.471,404,102.8,102.9,112.8,113.4,-10,-10.4,0.543,1.95,16.3,0.276,0.776,0.494,0.115,0.482,0.504,97.1,96.8,80.66,816,0.432,28,61,12979,6620,16,5162,8210,7472,5410,2287,5266,4843,5092,6794,6827,6624,6787,9131,6845,-10.4
Lineups,-203967-204456-1626147-1626158-1627789-,D. Saric - T. McConnell - J. Anderson - R. Holmes - T. Luwawu-Cabarrot,1610612755,PHI,12,1,11,0.083,96,88.9,88.3,111.2,108.2,-22.2,-19.8,0.754,1.27,18.4,0.224,0.74,0.468,0.199,0.462,0.496,101.7,103.43,86.19,206,0.372,378,3265,12894,7937,145,7502,7683,8161,2798,3338,3972,5810,5927,7181,9481,6871,7563,6411,7693,-10.40966667
Lineups,-201585-1627741-1627746-1628368-1628382-,K. Koufos - B. Hield - S. Labissiere - D. Fox - J. Jackson,1610612758,SAC,6,2,4,0.333,55,93.9,92.1,116.1,116.4,-22.1,-24.3,0.585,1.71,16.3,0.158,0.724,0.443,0.123,0.479,0.501,100.1,100.92,84.1,114,0.375,1083,1804,12847,7371,292,7654,9014,8964,5546,2741,5843,7175,6857,8339,7526,7267,7448,8548,8208,-10.53
Lineups,-2736-101181-201156-202389-203944-,L. Deng - J. Calderon - N. Young - T. Mozgov - J. Randle,1610612747,LAL,6,1,5,0.167,54,88.9,89,117,116.8,-28.2,-27.8,0.658,0.96,17.1,0.24,0.816,0.525,0.239,0.5,0.521,96.7,96.74,80.61,109,0.334,1159,3265,12249,7870,323,7430,8633,8723,4237,5065,4540,5689,4445,4604,10439,4985,6311,9145,8011,-10.53316667
Lineups,-203083-1626204-1626224-1629012-1630171-,A. Drummond - L. Nance Jr. - C. Osman - C. Sexton - I. Okoro,1610612739,CLE,7,3,4,0.429,48,98.7,99,124.5,120.4,-25.8,-21.3,0.585,1.33,17.3,0.204,0.778,0.447,0.171,0.506,0.545,105,106.57,88.81,105,0.373,542,833,14165,7631,277,8135,9721,9393,6348,3799,5936,6531,6105,8615,10546,6382,7100,7243,8871,-10.575
Lineups,-1626179-1628970-1630208-1631121-1641706-,T. Rozier - M. Bridges - N. Richards - B. McGowens - B. Miller,1610612766,CHA,9,0,9,0,60,116.1,116,124.5,126.6,-8.4,-10.6,0.673,2.31,21.5,0.179,0.661,0.426,0.128,0.601,0.62,99.7,98.89,82.4,125,0.446,486,9055,15795,9055,221,5926,10746,9130,5457,2242,4357,8162,9144,9955,9362,5196,5850,11048,8368,-10.6
Lineups,-1629645-1630224-1630231-1630586-1631095-,K. Porter Jr. - J. Green - K. Martin Jr. - U. Garuba - J. Smith Jr.,1610612745,HOU,18,5,13,0.278,58,102.2,96.9,123.4,117.1,-21.2,-20.2,0.571,1.5,13.5,0.351,0.682,0.507,0.125,0.446,0.499,101,106.49,88.74,128,0.381,79,426,16753,9662,235,9835,10094,10536,7360,3821,9354,4439,8420,6340,9221,9971,10580,8303,10039,-10.68133333
Lineups,-202692-203918-1626224-1627790-1629012-,A. Burks - R. Hood - C. Osman - A. Zizic - C. Sexton,1610612739,CLE,10,2,8,0.2,113,92.9,94.1,108.2,105.9,-15.3,-11.8,0.595,1.61,15.6,0.244,0.79,0.483,0.131,0.453,0.483,100.3,100.7,83.91,237,0.403,444,1800,14649,8717,101,8269,8324,8658,6161,3200,6664,6331,5757,7885,8807,8224,8968,10478,8361,-10.711
Lineups,-203458-203584-1627733-1627755-1628367-,A. Len - T. Daniels - D. Bender - T. Ulis - J. Jackson,1610612756,PHX,18,7,11,0.389,67,101.8,99.3,115.3,115.9,-13.5,-16.6,0.52,2.17,14.2,0.321,0.616,0.464,0.088,0.463,0.498,99.8,100.71,83.93,136,0.415,140,316,13818,7318,229,7232,8989,8393,6103,1586,6997,4399,8661,7796,6355,7483,8209,8624,7668,-10.72266667
Lineups,-200771-201945-203496-203954-1626143-,S. Rodriguez - G. Henderson - R. Covington - J. Embiid - J. Okafor,1610612755,PHI,7,1,6,0.143,58,88.8,90.2,122.3,123.6,-33.4,-33.5,0.73,1.42,17.8,0.217,0.714,0.44,0.17,0.447,0.482,93.4,92.21,76.84,112,0.331,961,3265,12479,7912,284,7342,9153,9163,3177,3054,4310,5930,6211,7796,9001,7128,7734,10704,8226,-10.72666667
Lineups,-201567-202688-1626204-1626224-1629012-,K. Love - B. Knight - L. Nance Jr. - C. Osman - C. Sexton,1610612739,CLE,7,3,4,0.429,70,101.5,102.8,118.9,116,-17.4,-13.2,0.574,1.48,15.8,0.295,0.862,0.552,0.148,0.488,0.518,97.4,97.93,81.61,142,0.394,815,1124,13862,7605,214,6113,9465,8747,6274,3643,6582,5044,4565,4597,9585,7793,7461,11575,8546,-10.75733333
Lineups,-2216-201588-202066-203992-1626161-,Z. Randolph - G. Hill - G. Temple - B. Bogdanovic - W. Cauley-Stein,1610612758,SAC,15,4,11,0.267,144,102.4,104.3,119.2,119.1,-16.7,-14.8,0.544,1.41,16.2,0.293,0.732,0.498,0.157,0.5,0.533,93.9,93.13,77.6,280,0.421,231,770,13818,7934,80,5376,9343,8285,5982,3387,5886,4677,6771,7324,8959,5555,6517,11443,7597,-10.8
Lineups,-2037-202325-202332-203085-203143-,J. Crawford - W. Johnson - C. Aldrich - A. Rivers - P. Prigioni,1610612746,LAC,23,14,9,0.609,187,90.4,87.3,108.6,106.7,-18.3,-19.4,0.578,1.21,14.9,0.214,0.618,0.403,0.158,0.455,0.494,96.6,99.13,82.61,385,0.365,99,90,12568,4813,63,7350,7775,8025,5084,3394,5687,6038,7841,8277,8149,6690,7301,8035,7692,-10.83583333
Lineups,-200782-201935-202322-1626174-1628021-,P. Tucker - J. Harden - J. Wall - C. Wood - D. Nwaba,1610612745,HOU,4,1,3,0.25,58,94.7,95.7,116.8,121.2,-22.2,-25.5,0.725,1.45,19.1,0.121,0.649,0.383,0.172,0.522,0.543,98.6,96.28,80.24,116,0.353,1342,2861,13478,8343,192,8270,9753,9751,4248,3710,5108,7772,8909,10111,10555,6269,7161,11609,9141,-10.89933333
Lineups,-201143-1628983-1629647-1629652-1630177-,A. Horford - S. Gilgeous-Alexander - D. Bazley - L. Dort - T. Maledon,1610612760,OKC,9,4,5,0.444,154,98.2,97.8,110.1,109,-11.9,-11.2,0.593,1.76,16.4,0.129,0.801,0.44,0.119,0.502,0.524,99.2,99.84,83.2,319,0.431,351,534,14449,7609,44,8174,8282,8575,6320,3088,6842,7648,5550,8833,8395,6390,7592,10219,7971,-10.919
Lineups,-1629647-1629650-1629652-1630177-1630197-,D. Bazley - M. Brown - L. Dort - T. Maledon - A. Pokusevski,1610612760,OKC,6,1,5,0.167,72,98.1,98.8,109.6,110.6,-11.5,-11.8,0.557,1.17,15.8,0.238,0.705,0.477,0.18,0.507,0.53,107.8,106.93,89.11,161,0.422,715,2861,14449,8577,144,8142,8497,8597,6615,4094,6997,6173,7615,8014,10677,6374,7491,7067,8134,-10.922
Lineups,-201577-203914-1629643-1630175-1630532-,R. Lopez - G. Harris - C. Okeke - C. Anthony - F. Wagner,1610612753,ORL,7,2,5,0.286,55,94.6,94.9,117,117.5,-22.4,-22.7,0.643,1.93,16.6,0.271,0.809,0.487,0.12,0.445,0.473,100.7,100.34,83.62,117,0.377,612,1646,16937,9838,244,9768,10953,11132,6602,3363,7766,6565,6324,9297,9700,9873,10715,11250,10385,-10.947
Lineups,-202694-203944-1628373-1629011-1629628-,M. Morris Sr. - J. Randle - F. Ntilikina - M. Robinson - R. Barrett,1610612752,NYK,20,6,14,0.3,74,95.4,91.1,118.5,114.6,-23.1,-23.6,0.549,1.04,13.3,0.325,0.746,0.51,0.172,0.448,0.5,97.6,101.54,84.62,157,0.35,65,327,13773,7936,152,7859,8636,8900,6130,3871,7364,4420,6468,5134,9614,7830,7558,9511,8533,-10.9745
Lineups,-1626204-1628386-1629012-1629636-1630171-,L. Nance Jr. - J. Allen - C. Sexton - D. Garland - I. Okoro,1610612739,CLE,10,3,7,0.3,141,101.7,100.3,115.6,114.3,-14,-13.9,0.596,1.48,16.5,0.261,0.68,0.474,0.151,0.504,0.534,97.6,98.79,82.33,292,0.451,271,833,14679,8308,48,6465,8849,8729,6309,3700,6824,5375,7837,8055,9701,6387,7299,10699,7638,-11.02533333
Lineups,-202397-203138-203457-203477-203924-,I. Smith - H. Thompson - N. Noel - I. Canaan - J. Grant,1610612755,PHI,15,3,12,0.2,87,99.8,96.3,104.6,109.1,-4.7,-12.9,0.6,1.44,15.1,0.2,0.67,0.436,0.134,0.493,0.538,103.1,102.74,85.61,187,0.445,274,1206,12678,7766,165,6533,8016,7538,4660,3002,5630,6087,6628,7711,7229,6250,5565,6665,6684,-11.0415
Lineups,-203992-1626161-1627746-1628368-1628382-,B. Bogdanovic - W. Cauley-Stein - S. Labissiere - D. Fox - J. Jackson,1610612758,SAC,11,3,8,0.273,109,96.4,95.5,115,113,-18.7,-17.5,0.6,1.42,17.5,0.188,0.773,0.46,0.162,0.505,0.535,96.6,97.94,81.61,222,0.382,405,1118,13685,7924,110,7393,8712,8532,5165,3381,4974,6759,5785,7890,9068,5542,6472,9811,8152,-11.074
Lineups,-203482-1629018-1630193-1630534-1641711-,K. Olynyk - G. Trent Jr. - I. Quickley - O. Agbaji - G. Dick,1610612761,TOR,8,2,6,0.25,65,96.4,93.1,119.9,119.3,-23.5,-26.2,0.792,1.81,19,0.243,0.698,0.453,0.145,0.483,0.515,102.7,104.8,87.33,145,0.406,606,1678,15552,8704,190,9484,9690,10420,4164,3653,6111,7197,7780,9208,10215,9004,8630,8115,9114,-11.10916667
Lineups,-2199-200782-202688-203458-1626164-,T. Chandler - P. Tucker - B. Knight - A. Len - D. Booker,1610612756,PHX,9,2,7,0.222,126,93.2,94.4,111.5,111.3,-18.3,-16.9,0.656,1.15,17.1,0.299,0.759,0.535,0.206,0.473,0.518,101.7,101.14,84.28,267,0.418,692,1875,12379,7748,106,6664,8229,7888,4284,3504,4492,4581,5126,4346,9789,6425,6100,7228,7058,-11.128
Lineups,-201567-203521-203903-1626204-1629645-,K. Love - M. Dellavedova - J. Clarkson - L. Nance Jr. - K. Porter Jr.,1610612739,CLE,11,3,8,0.273,48,88.6,80.9,102.9,106.5,-14.3,-25.6,0.563,1.29,13,0.175,0.571,0.372,0.127,0.4,0.461,105.5,108.39,90.32,110,0.401,280,951,13655,7985,275,8723,7735,9111,5995,3616,7390,6841,8846,9642,7929,8463,8694,6730,7869,-11.145
Lineups,-202357-203084-203992-1628368-1628385-,N. Bjelica - H. Barnes - B. Bogdanovic - D. Fox - H. Giles III,1610612758,SAC,15,9,6,0.6,142,112,108.4,130.1,129,-18.1,-20.6,0.595,2.78,19,0.159,0.772,0.437,0.091,0.558,0.576,97.5,99.46,82.88,297,0.41,137,134,13468,5429,57,5323,10049,8727,5714,1185,4445,7116,5670,8308,6406,5056,5752,10314,7778,-11.1565
Lineups,-202397-203457-203496-203917-1626143-,I. Smith - N. Noel - R. Covington - N. Stauskas - J. Okafor,1610612755,PHI,12,0,12,0,106,92.7,93.4,109.7,106.4,-16.9,-13,0.529,1.02,15.5,0.194,0.759,0.49,0.194,0.492,0.534,102.8,104,86.67,227,0.425,404,7962,12678,7962,122,6738,7740,7543,5540,3587,5434,6465,5127,6667,9225,6259,5650,6146,6969,-11.25933333
